"Date","Open","High","Low","Close"
2000-01-04,6930.2,6930.2,6662.9,6662.9
2000-01-05,6665.9,6665.9,6500.4,6535.9
2000-01-06,6535.9,6547.3,6424.4,6447.2
2000-01-07,6477.2,6532.4,6438.8,6504.8
2000-01-10,6504.8,6634.2,6504.8,6607.7
2000-01-11,6607.7,6638.1,6510.8,6518.9
2000-01-12,6518.9,6532.8,6470.3,6532.8
2000-01-13,6532.8,6596.5,6509.4,6531.5
2000-01-14,6531.5,6666.8,6531.5,6658.2
2000-01-17,6658.2,6694.3,6638.3,6669.5
2000-01-18,6669.5,6695.9,6491.5,6504.6
2000-01-19,6504.6,6505.9,6434.4,6445.4
2000-01-20,6445.4,6492.7,6328.3,6348.7
2000-01-21,6348.7,6374.7,6287.1,6346.3
2000-01-24,6346.3,6480.4,6346.3,6379.8
2000-01-25,6379.8,6379.8,6262.9,6274.1
2000-01-26,6274.1,6380,6270.4,6375.6
2000-01-27,6375.6,6451.6,6375.6,6441
2000-01-28,6441,6475.1,6354.8,6375.6
2000-01-31,6375.6,6375.6,6246.8,6268.5
2000-02-01,6268.5,6367.1,6231.9,6290.9
2000-02-02,6290.9,6345.2,6241.6,6302.8
2000-02-03,6302.8,6393.5,6251.6,6324.3
2000-02-04,6324.3,6364.9,6171.2,6185
2000-02-07,6185,6232.1,6100.7,6118.6
2000-02-08,6118.6,6295.7,6117.3,6285.8
2000-02-09,6285.8,6450.9,6271.5,6315.4
2000-02-10,6315.4,6320,6199.8,6279.8
2000-02-11,6279.8,6325.7,6127.4,6193.3
2000-02-14,6193.3,6197.5,6027.5,6068.6
2000-02-15,6068.6,6167.5,5972.7,6005.2
2000-02-16,6005.2,6147.4,6002.5,6147.4
2000-02-17,6147.4,6262.2,6102.9,6209.3
2000-02-18,6209.3,6264.1,6151.4,6165
2000-02-21,6165,6193.6,6029.9,6081.6
2000-02-22,6081.6,6172.8,6002.7,6014.7
2000-02-23,6014.7,6167.3,6014.7,6144.1
2000-02-24,6144.1,6288.8,6070.9,6086.7
2000-02-25,6086.7,6198,6086.4,6198
2000-02-28,6198,6271.1,6054.1,6099.6
2000-02-29,6099.6,6245.5,6099.6,6232.6
2000-03-01,6232.6,6387.3,6232.6,6364.9
2000-03-02,6364.9,6436.5,6324.2,6432.1
2000-03-03,6432.1,6506.3,6403,6487.5
2000-03-06,6487.5,6593.3,6457,6567.8
2000-03-07,6567.8,6568.3,6465.5,6466.5
2000-03-08,6466.5,6479.7,6387.2,6411.2
2000-03-09,6411.2,6544.2,6411.2,6532.1
2000-03-10,6532.1,6642.5,6532.1,6568.7
2000-03-13,6380.6,6566.6,6380.6,6466.9
2000-03-14,6466.9,6539.7,6457.1,6487.1
2000-03-15,6487.1,6487.1,6396.1,6447
2000-03-16,6447,6618.2,6447,6557.2
2000-03-17,6557.2,6713.1,6504.1,6558
2000-03-20,6558,6653.4,6523.3,6626.5
2000-03-21,6624.5,6630.6,6543.4,6617.9
2000-03-22,6617.9,6692.3,6551.7,6609.6
2000-03-23,6609.6,6617.8,6538.7,6594.6
2000-03-24,6594.6,6755.1,6594.6,6738.5
2000-03-27,6738.5,6770.4,6654.4,6687.2
2000-03-28,6687.2,6734.9,6623.7,6650.1
2000-03-29,6650.4,6657.3,6570.3,6598.8
2000-03-30,6598.8,6598.8,6418.5,6445.2
2000-03-31,6445.2,6557.4,6385.8,6540.2
2000-04-03,6540.2,6540.2,6437.9,6462.1
2000-04-04,6462.1,6531.3,6415.5,6427
2000-04-05,6427,6428.5,6283.2,6379.3
2000-04-06,6379.3,6464.9,6353.8,6451.1
2000-04-07,6451.1,6586.3,6451.1,6569.9
2000-04-10,6569.9,6579.6,6510.4,6533.4
2000-04-11,6533.4,6534,6358.4,6379.2
2000-04-12,6379.2,6443.5,6333.6,6350.8
2000-04-13,6350.8,6381.9,6268.4,6357
2000-04-14,6357,6359.1,6149.8,6178.1
2000-04-17,6178.1,6178.1,5915.2,5994.6
2000-04-18,5994.6,6084.2,5951.7,6074
2000-04-19,6074,6193.6,6074,6184.9
2000-04-20,6184.9,6248.1,6134.4,6241.2
2000-04-25,6241.2,6313.8,6155.7,6283
2000-04-26,6283,6342.2,6247,6256.5
2000-04-27,6256.5,6306.2,6127.9,6179.3
2000-04-28,6179.3,6341.9,6179.3,6327.4
2000-05-02,6327.4,6412.6,6311.9,6373.4
2000-05-03,6373.4,6373.4,6176.1,6184.8
2000-05-04,6184.8,6231.4,6162.5,6199.6
2000-05-05,6199.6,6267.9,6190.5,6238.8
2000-05-08,6238.8,6299.4,6174.3,6216.3
2000-05-09,6216.3,6243.1,6112.9,6123.8
2000-05-10,6123.8,6182.9,6090.2,6100.6
