Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),id,UD,pred,confidence(U)
11/01/2000,11568.5,11663.1,11502.7,11511.1,49.600000000000364,269.3000000000011,130.59999999999854,11449.366666666669,11299.533333333333,11124.633333333331,11159.366666666669,11572.2,11522.6,11253.3,0.4666666666666666,7.0,D,U,0.5333333333333333
12/01/2000,11506.7,11612.5,11505.2,11551.1,-61.100000000000364,49.600000000000364,269.3000000000011,11535.300000000001,11449.366666666669,11299.533333333333,11124.633333333331,11511.1,11572.2,11522.6,0.4666666666666666,8.0,U,U,0.5333333333333333
13/01/2000,11558.2,11656.6,11524.1,11582.4,40.0,-61.100000000000364,49.600000000000364,11544.800000000001,11535.300000000001,11449.366666666669,11299.533333333333,11551.1,11511.1,11572.2,0.4666666666666666,9.0,U,U,0.5333333333333333
14/01/2000,11619.4,11750.3,11612.5,11723.0,31.299999999999272,40.0,-61.100000000000364,11548.199999999999,11544.800000000001,11535.300000000001,11449.366666666669,11582.4,11551.1,11511.1,0.39999999999999997,10.0,U,U,0.6
18/01/2000,11719.2,11720.1,11546.5,11560.7,140.60000000000036,31.299999999999272,40.0,11618.833333333334,11548.199999999999,11544.800000000001,11535.300000000001,11723.0,11582.4,11551.1,0.3333333333333333,11.0,D,U,0.6666666666666666
19/01/2000,11535.2,11574.7,11456.0,11489.4,-162.29999999999927,140.60000000000036,31.299999999999272,11622.033333333335,11618.833333333334,11548.199999999999,11544.800000000001,11560.7,11723.0,11582.4,0.6,12.0,D,D,0.39999999999999997
20/01/2000,11490.3,11558.7,11275.0,11351.3,-71.30000000000109,-162.29999999999927,140.60000000000036,11591.033333333333,11622.033333333335,11618.833333333334,11548.199999999999,11489.4,11560.7,11723.0,0.2,13.0,D,U,0.7999999999999999
21/01/2000,11356.3,11387.6,11232.5,11251.7,-138.10000000000036,-71.30000000000109,-162.29999999999927,11467.133333333331,11591.033333333333,11622.033333333335,11618.833333333334,11351.3,11489.4,11560.7,0.5333333333333333,14.0,D,D,0.4666666666666666
24/01/2000,11251.9,11366.5,10917.3,11008.2,-99.59999999999854,-138.10000000000036,-71.30000000000109,11364.133333333331,11467.133333333331,11591.033333333333,11622.033333333335,11251.7,11351.3,11489.4,0.4666666666666666,15.0,D,U,0.5333333333333333
25/01/2000,11011.0,11079.5,10883.5,11029.9,-243.5,-99.59999999999854,-138.10000000000036,11203.733333333332,11364.133333333331,11467.133333333331,11591.033333333333,11008.2,11251.7,11351.3,0.5333333333333333,16.0,U,D,0.4666666666666666
26/01/2000,11025.9,11131.0,11002.6,11033.0,21.69999999999891,-243.5,-99.59999999999854,11096.6,11203.733333333332,11364.133333333331,11467.133333333331,11029.9,11008.2,11251.7,0.6666666666666666,17.0,U,D,0.3333333333333333
27/01/2000,11035.6,11164.1,10915.4,11028.0,3.100000000000364,21.69999999999891,-243.5,11023.699999999999,11096.6,11203.733333333332,11364.133333333331,11033.0,11029.9,11008.2,0.39999999999999997,18.0,D,U,0.6
28/01/2000,11024.9,11024.9,10735.8,10738.9,-5.0,3.100000000000364,21.69999999999891,11030.300000000001,11023.699999999999,11096.6,11203.733333333332,11028.0,11033.0,11029.9,0.4666666666666666,19.0,D,U,0.5333333333333333
31/01/2000,10735.8,10956.7,10701.6,10940.5,-289.10000000000036,-5.0,3.100000000000364,10933.300000000001,11030.300000000001,11023.699999999999,11096.6,10738.9,11028.0,11033.0,0.5333333333333333,20.0,U,D,0.4666666666666666
01/02/2000,10937.7,11073.3,10908.0,11041.1,201.60000000000036,-289.10000000000036,-5.0,10902.466666666667,10933.300000000001,11030.300000000001,11023.699999999999,10940.5,10738.9,11028.0,0.6666666666666666,21.0,U,D,0.3333333333333333
02/02/2000,11037.6,11118.9,10987.1,11003.2,100.60000000000036,201.60000000000036,-289.10000000000036,10906.833333333334,10902.466666666667,10933.300000000001,11030.300000000001,11041.1,10940.5,10738.9,0.6666666666666666,22.0,D,D,0.3333333333333333
03/02/2000,11010.5,11079.5,10842.3,11013.4,-37.899999999999636,100.60000000000036,201.60000000000036,10994.933333333334,10906.833333333334,10902.466666666667,10933.300000000001,11003.2,11041.1,10940.5,0.4666666666666666,23.0,U,U,0.5333333333333333
04/02/2000,11014.4,11089.5,10943.0,10963.8,10.199999999998909,-37.899999999999636,100.60000000000036,11019.233333333335,10994.933333333334,10906.833333333334,10902.466666666667,11013.4,11003.2,11041.1,0.39999999999999997,24.0,D,U,0.6
07/02/2000,10966.0,10970.9,10846.2,10905.8,-49.600000000000364,10.199999999998909,-37.899999999999636,10993.466666666665,11019.233333333335,10994.933333333334,10906.833333333334,10963.8,11013.4,11003.2,0.39999999999999997,25.0,D,U,0.6
08/02/2000,10904.3,11023.1,10904.3,10957.6,-58.0,-49.600000000000364,10.199999999998909,10961.0,10993.466666666665,11019.233333333335,10994.933333333334,10905.8,10963.8,11013.4,0.39999999999999997,26.0,U,U,0.6
09/02/2000,10948.8,10948.8,10698.9,10699.2,51.80000000000109,-58.0,-49.600000000000364,10942.4,10961.0,10993.466666666665,11019.233333333335,10957.6,10905.8,10963.8,0.6,27.0,D,D,0.39999999999999997
10/02/2000,10697.9,10738.3,10606.4,10643.6,-258.39999999999964,51.80000000000109,-58.0,10854.2,10942.4,10961.0,10993.466666666665,10699.2,10957.6,10905.8,0.4666666666666666,28.0,D,U,0.5333333333333333
11/02/2000,10638.6,10638.6,10357.0,10425.2,-55.600000000000364,-258.39999999999964,51.80000000000109,10766.800000000001,10854.2,10942.4,10961.0,10643.6,10699.2,10957.6,0.6,29.0,D,D,0.39999999999999997
14/02/2000,10431.7,10549.0,10430.8,10519.8,-218.39999999999964,-55.600000000000364,-258.39999999999964,10589.333333333334,10766.800000000001,10854.2,10942.4,10425.2,10643.6,10699.2,0.3333333333333333,30.0,U,U,0.6666666666666666
15/02/2000,10520.2,10763.1,10494.5,10718.1,94.59999999999854,-218.39999999999964,-55.600000000000364,10529.533333333335,10589.333333333334,10766.800000000001,10854.2,10519.8,10425.2,10643.6,0.6666666666666666,31.0,U,D,0.3333333333333333
16/02/2000,10711.8,10741.7,10561.4,10561.4,198.3000000000011,94.59999999999854,-218.39999999999964,10554.366666666667,10529.533333333335,10589.333333333334,10766.800000000001,10718.1,10519.8,10425.2,0.4666666666666666,32.0,D,U,0.5333333333333333
17/02/2000,10565.8,10671.9,10454.6,10514.6,-156.70000000000073,198.3000000000011,94.59999999999854,10599.766666666668,10554.366666666667,10529.533333333335,10589.333333333334,10561.4,10718.1,10519.8,0.4666666666666666,33.0,D,U,0.5333333333333333
18/02/2000,10514.6,10517.8,10200.0,10219.5,-46.79999999999927,-156.70000000000073,198.3000000000011,10598.033333333333,10599.766666666668,10554.366666666667,10529.533333333335,10514.6,10561.4,10718.1,0.6666666666666666,34.0,D,D,0.3333333333333333
22/02/2000,10219.8,10336.8,10103.8,10304.8,-295.10000000000036,-46.79999999999927,-156.70000000000073,10431.833333333334,10598.033333333333,10599.766666666668,10554.366666666667,10219.5,10514.6,10561.4,0.3333333333333333,35.0,U,U,0.6666666666666666
23/02/2000,10294.82,10338.35,10164.92,10225.73,85.29999999999927,-295.10000000000036,-46.79999999999927,10346.3,10431.833333333334,10598.033333333333,10599.766666666668,10304.8,10219.5,10514.6,0.39999999999999997,36.0,D,U,0.6
24/02/2000,10242.5,10248.1,9942.8,10092.6,-79.06999999999971,85.29999999999927,-295.10000000000036,10250.01,10346.3,10431.833333333334,10598.033333333333,10225.73,10304.8,10219.5,0.5333333333333333,37.0,D,D,0.4666666666666666
25/02/2000,10090.8,10132.4,9836.1,9862.1,-133.1299999999992,-79.06999999999971,85.29999999999927,10207.71,10250.01,10346.3,10431.833333333334,10092.6,10225.73,10304.8,0.39999999999999997,38.0,D,U,0.6
28/02/2000,9854.7,10156.5,9842.6,10038.7,-230.5,-133.1299999999992,-79.06999999999971,10060.143333333333,10207.71,10250.01,10346.3,9862.1,10092.6,10225.73,0.4666666666666666,39.0,U,U,0.5333333333333333
